user,item,rating
2d11af94-d58d-4b23-ad69-cb1988d75a4b,cee10275-f3ee-4300-80c2-bf48924a81dd,0.0
2d11af94-d58d-4b23-ad69-cb1988d75a4b,7d5bf6ad-71d6-40ba-bd57-2eef93f0c4e5,0.0
2d11af94-d58d-4b23-ad69-cb1988d75a4b,2cfa87a8-6439-4dcb-85c1-c21ac3c57a26,0.0
2d11af94-d58d-4b23-ad69-cb1988d75a4b,55dbe102-acde-41c4-9808-bdb0eed1d255,0.0
2d11af94-d58d-4b23-ad69-cb1988d75a4b,851c5d01-0e2e-4fcf-a5d1-f85c33ef98dd,0.0
2d11af94-d58d-4b23-ad69-cb1988d75a4b,d467e16f-6174-4e2a-b442-702f9a4b8c3e,0.0
2d11af94-d58d-4b23-ad69-cb1988d75a4b,6866a3d7-e31d-4b83-b378-ba0be4ccb029,0.0
2d11af94-d58d-4b23-ad69-cb1988d75a4b,1ad8c430-5fa7-4456-adb3-bf091044e7f0,0.0
2d11af94-d58d-4b23-ad69-cb1988d75a4b,fad0e840-f61a-427d-afcf-00abd71faab9,0.0
2d11af94-d58d-4b23-ad69-cb1988d75a4b,9eca907e-92ab-414a-b793-9d2923509dc5,0.0
2d11af94-d58d-4b23-ad69-cb1988d75a4b,342d2d22-e1e9-4a1e-a301-ca22287120cb,0.0
2d11af94-d58d-4b23-ad69-cb1988d75a4b,f2715c74-3d58-4452-a8e4-93613d9192b0,0.0
2d11af94-d58d-4b23-ad69-cb1988d75a4b,cd72955e-b44c-4d53-a8b1-b72bf9e3379d,0.0
2d11af94-d58d-4b23-ad69-cb1988d75a4b,6854d227-7bd7-4035-9048-4f9443fa8045,0.0
2d11af94-d58d-4b23-ad69-cb1988d75a4b,d6f9ce9a-6fb6-4b3c-9a98-40abdc8483d5,0.0
c4fd6a63-8910-419f-84b2-422ec10ff2b1,dbed367e-0539-4704-9726-97f5706c3e4b,0.0
c4fd6a63-8910-419f-84b2-422ec10ff2b1,e759d053-cf86-45f0-be93-208252f62214,0.0
c4fd6a63-8910-419f-84b2-422ec10ff2b1,ebe3afbc-744f-4bcb-9e4a-3074b13bc716,0.0
c4fd6a63-8910-419f-84b2-422ec10ff2b1,838d6503-eafe-461c-b5f7-e856660b8070,0.0
c4fd6a63-8910-419f-84b2-422ec10ff2b1,af753c34-499d-42b6-a221-f8d8e739da71,0.0
c4fd6a63-8910-419f-84b2-422ec10ff2b1,ca5c9017-3859-4720-9994-932361243e46,0.0
c4fd6a63-8910-419f-84b2-422ec10ff2b1,d391b85d-a2d6-4bee-908a-8c53d0d39b50,0.0
c4fd6a63-8910-419f-84b2-422ec10ff2b1,3787ef86-dd25-4b95-8b96-3c92225da106,0.0
c4fd6a63-8910-419f-84b2-422ec10ff2b1,96c1e3c6-93a2-41b3-8616-a38ad7005efc,0.0
c4fd6a63-8910-419f-84b2-422ec10ff2b1,ce26ec69-0c23-4e53-81a6-7f47d5ae96e9,0.0
c4fd6a63-8910-419f-84b2-422ec10ff2b1,979f0b7e-cfff-4947-9270-df70a11666e7,0.0
c4fd6a63-8910-419f-84b2-422ec10ff2b1,10a867f1-6ce5-4bc7-8c1b-195d630445a4,0.0
c4fd6a63-8910-419f-84b2-422ec10ff2b1,cee10275-f3ee-4300-80c2-bf48924a81dd,0.0
c4fd6a63-8910-419f-84b2-422ec10ff2b1,7d5bf6ad-71d6-40ba-bd57-2eef93f0c4e5,0.0
c4fd6a63-8910-419f-84b2-422ec10ff2b1,2cfa87a8-6439-4dcb-85c1-c21ac3c57a26,0.0
c4fd6a63-8910-419f-84b2-422ec10ff2b1,55dbe102-acde-41c4-9808-bdb0eed1d255,0.0
c4fd6a63-8910-419f-84b2-422ec10ff2b1,851c5d01-0e2e-4fcf-a5d1-f85c33ef98dd,0.0
c4fd6a63-8910-419f-84b2-422ec10ff2b1,d467e16f-6174-4e2a-b442-702f9a4b8c3e,0.0
c4fd6a63-8910-419f-84b2-422ec10ff2b1,6866a3d7-e31d-4b83-b378-ba0be4ccb029,0.0
c4fd6a63-8910-419f-84b2-422ec10ff2b1,1ad8c430-5fa7-4456-adb3-bf091044e7f0,0.0
c4fd6a63-8910-419f-84b2-422ec10ff2b1,fad0e840-f61a-427d-afcf-00abd71faab9,0.0
c4fd6a63-8910-419f-84b2-422ec10ff2b1,9eca907e-92ab-414a-b793-9d2923509dc5,0.0
c4fd6a63-8910-419f-84b2-422ec10ff2b1,342d2d22-e1e9-4a1e-a301-ca22287120cb,0.0
c4fd6a63-8910-419f-84b2-422ec10ff2b1,f2715c74-3d58-4452-a8e4-93613d9192b0,0.0
c4fd6a63-8910-419f-84b2-422ec10ff2b1,cd72955e-b44c-4d53-a8b1-b72bf9e3379d,0.0
c4fd6a63-8910-419f-84b2-422ec10ff2b1,6854d227-7bd7-4035-9048-4f9443fa8045,0.0
c4fd6a63-8910-419f-84b2-422ec10ff2b1,d6f9ce9a-6fb6-4b3c-9a98-40abdc8483d5,0.0
56e12ab5-7b3e-47c3-933e-05a7409859eb,dbed367e-0539-4704-9726-97f5706c3e4b,0.0
56e12ab5-7b3e-47c3-933e-05a7409859eb,e759d053-cf86-45f0-be93-208252f62214,0.0
56e12ab5-7b3e-47c3-933e-05a7409859eb,ebe3afbc-744f-4bcb-9e4a-3074b13bc716,0.0
56e12ab5-7b3e-47c3-933e-05a7409859eb,838d6503-eafe-461c-b5f7-e856660b8070,0.0
56e12ab5-7b3e-47c3-933e-05a7409859eb,af753c34-499d-42b6-a221-f8d8e739da71,0.0
56e12ab5-7b3e-47c3-933e-05a7409859eb,ca5c9017-3859-4720-9994-932361243e46,0.0
56e12ab5-7b3e-47c3-933e-05a7409859eb,d391b85d-a2d6-4bee-908a-8c53d0d39b50,0.0
56e12ab5-7b3e-47c3-933e-05a7409859eb,3787ef86-dd25-4b95-8b96-3c92225da106,0.0
56e12ab5-7b3e-47c3-933e-05a7409859eb,96c1e3c6-93a2-41b3-8616-a38ad7005efc,0.0
56e12ab5-7b3e-47c3-933e-05a7409859eb,ce26ec69-0c23-4e53-81a6-7f47d5ae96e9,0.0
56e12ab5-7b3e-47c3-933e-05a7409859eb,979f0b7e-cfff-4947-9270-df70a11666e7,0.0
56e12ab5-7b3e-47c3-933e-05a7409859eb,10a867f1-6ce5-4bc7-8c1b-195d630445a4,0.0
56e12ab5-7b3e-47c3-933e-05a7409859eb,cee10275-f3ee-4300-80c2-bf48924a81dd,0.0
56e12ab5-7b3e-47c3-933e-05a7409859eb,7d5bf6ad-71d6-40ba-bd57-2eef93f0c4e5,0.0
56e12ab5-7b3e-47c3-933e-05a7409859eb,2cfa87a8-6439-4dcb-85c1-c21ac3c57a26,0.0
56e12ab5-7b3e-47c3-933e-05a7409859eb,55dbe102-acde-41c4-9808-bdb0eed1d255,0.0
56e12ab5-7b3e-47c3-933e-05a7409859eb,851c5d01-0e2e-4fcf-a5d1-f85c33ef98dd,0.0
56e12ab5-7b3e-47c3-933e-05a7409859eb,d467e16f-6174-4e2a-b442-702f9a4b8c3e,0.0
56e12ab5-7b3e-47c3-933e-05a7409859eb,6866a3d7-e31d-4b83-b378-ba0be4ccb029,0.0
56e12ab5-7b3e-47c3-933e-05a7409859eb,1ad8c430-5fa7-4456-adb3-bf091044e7f0,0.0
56e12ab5-7b3e-47c3-933e-05a7409859eb,fad0e840-f61a-427d-afcf-00abd71faab9,0.0
56e12ab5-7b3e-47c3-933e-05a7409859eb,9eca907e-92ab-414a-b793-9d2923509dc5,0.0
56e12ab5-7b3e-47c3-933e-05a7409859eb,342d2d22-e1e9-4a1e-a301-ca22287120cb,0.0
56e12ab5-7b3e-47c3-933e-05a7409859eb,f2715c74-3d58-4452-a8e4-93613d9192b0,0.0
56e12ab5-7b3e-47c3-933e-05a7409859eb,cd72955e-b44c-4d53-a8b1-b72bf9e3379d,0.0
56e12ab5-7b3e-47c3-933e-05a7409859eb,6854d227-7bd7-4035-9048-4f9443fa8045,0.0
56e12ab5-7b3e-47c3-933e-05a7409859eb,d6f9ce9a-6fb6-4b3c-9a98-40abdc8483d5,0.0
1f9142a1-b4aa-4dc8-ab6c-2b968b3b2161,dbed367e-0539-4704-9726-97f5706c3e4b,0.0
1f9142a1-b4aa-4dc8-ab6c-2b968b3b2161,e759d053-cf86-45f0-be93-208252f62214,0.0
1f9142a1-b4aa-4dc8-ab6c-2b968b3b2161,ebe3afbc-744f-4bcb-9e4a-3074b13bc716,0.0
1f9142a1-b4aa-4dc8-ab6c-2b968b3b2161,838d6503-eafe-461c-b5f7-e856660b8070,0.0
1f9142a1-b4aa-4dc8-ab6c-2b968b3b2161,af753c34-499d-42b6-a221-f8d8e739da71,0.0
1f9142a1-b4aa-4dc8-ab6c-2b968b3b2161,ca5c9017-3859-4720-9994-932361243e46,0.0
1f9142a1-b4aa-4dc8-ab6c-2b968b3b2161,d391b85d-a2d6-4bee-908a-8c53d0d39b50,0.0
1f9142a1-b4aa-4dc8-ab6c-2b968b3b2161,3787ef86-dd25-4b95-8b96-3c92225da106,0.0
1f9142a1-b4aa-4dc8-ab6c-2b968b3b2161,96c1e3c6-93a2-41b3-8616-a38ad7005efc,0.0
1f9142a1-b4aa-4dc8-ab6c-2b968b3b2161,ce26ec69-0c23-4e53-81a6-7f47d5ae96e9,0.0
1f9142a1-b4aa-4dc8-ab6c-2b968b3b2161,979f0b7e-cfff-4947-9270-df70a11666e7,0.0
1f9142a1-b4aa-4dc8-ab6c-2b968b3b2161,10a867f1-6ce5-4bc7-8c1b-195d630445a4,0.0
1f9142a1-b4aa-4dc8-ab6c-2b968b3b2161,cee10275-f3ee-4300-80c2-bf48924a81dd,0.0
1f9142a1-b4aa-4dc8-ab6c-2b968b3b2161,7d5bf6ad-71d6-40ba-bd57-2eef93f0c4e5,0.0
1f9142a1-b4aa-4dc8-ab6c-2b968b3b2161,2cfa87a8-6439-4dcb-85c1-c21ac3c57a26,0.0
1f9142a1-b4aa-4dc8-ab6c-2b968b3b2161,55dbe102-acde-41c4-9808-bdb0eed1d255,0.0
1f9142a1-b4aa-4dc8-ab6c-2b968b3b2161,851c5d01-0e2e-4fcf-a5d1-f85c33ef98dd,0.0
1f9142a1-b4aa-4dc8-ab6c-2b968b3b2161,d467e16f-6174-4e2a-b442-702f9a4b8c3e,0.0
1f9142a1-b4aa-4dc8-ab6c-2b968b3b2161,6866a3d7-e31d-4b83-b378-ba0be4ccb029,0.0
1f9142a1-b4aa-4dc8-ab6c-2b968b3b2161,1ad8c430-5fa7-4456-adb3-bf091044e7f0,0.0
1f9142a1-b4aa-4dc8-ab6c-2b968b3b2161,fad0e840-f61a-427d-afcf-00abd71faab9,0.0
1f9142a1-b4aa-4dc8-ab6c-2b968b3b2161,9eca907e-92ab-414a-b793-9d2923509dc5,0.0
1f9142a1-b4aa-4dc8-ab6c-2b968b3b2161,342d2d22-e1e9-4a1e-a301-ca22287120cb,0.0
1f9142a1-b4aa-4dc8-ab6c-2b968b3b2161,f2715c74-3d58-4452-a8e4-93613d9192b0,0.0
1f9142a1-b4aa-4dc8-ab6c-2b968b3b2161,cd72955e-b44c-4d53-a8b1-b72bf9e3379d,0.0
1f9142a1-b4aa-4dc8-ab6c-2b968b3b2161,6854d227-7bd7-4035-9048-4f9443fa8045,0.0
1f9142a1-b4aa-4dc8-ab6c-2b968b3b2161,d6f9ce9a-6fb6-4b3c-9a98-40abdc8483d5,0.0
01168c86-2c66-40cb-8df5-dd33ede262a6,dbed367e-0539-4704-9726-97f5706c3e4b,0.0
01168c86-2c66-40cb-8df5-dd33ede262a6,e759d053-cf86-45f0-be93-208252f62214,0.0
01168c86-2c66-40cb-8df5-dd33ede262a6,ebe3afbc-744f-4bcb-9e4a-3074b13bc716,0.0
01168c86-2c66-40cb-8df5-dd33ede262a6,838d6503-eafe-461c-b5f7-e856660b8070,0.0
01168c86-2c66-40cb-8df5-dd33ede262a6,af753c34-499d-42b6-a221-f8d8e739da71,0.0
01168c86-2c66-40cb-8df5-dd33ede262a6,ca5c9017-3859-4720-9994-932361243e46,0.0
01168c86-2c66-40cb-8df5-dd33ede262a6,d391b85d-a2d6-4bee-908a-8c53d0d39b50,0.0
01168c86-2c66-40cb-8df5-dd33ede262a6,3787ef86-dd25-4b95-8b96-3c92225da106,0.0
01168c86-2c66-40cb-8df5-dd33ede262a6,96c1e3c6-93a2-41b3-8616-a38ad7005efc,0.0
01168c86-2c66-40cb-8df5-dd33ede262a6,ce26ec69-0c23-4e53-81a6-7f47d5ae96e9,0.0
01168c86-2c66-40cb-8df5-dd33ede262a6,979f0b7e-cfff-4947-9270-df70a11666e7,0.0
01168c86-2c66-40cb-8df5-dd33ede262a6,10a867f1-6ce5-4bc7-8c1b-195d630445a4,0.0
01168c86-2c66-40cb-8df5-dd33ede262a6,cee10275-f3ee-4300-80c2-bf48924a81dd,0.0
01168c86-2c66-40cb-8df5-dd33ede262a6,7d5bf6ad-71d6-40ba-bd57-2eef93f0c4e5,0.0
01168c86-2c66-40cb-8df5-dd33ede262a6,2cfa87a8-6439-4dcb-85c1-c21ac3c57a26,0.0
01168c86-2c66-40cb-8df5-dd33ede262a6,55dbe102-acde-41c4-9808-bdb0eed1d255,0.0
01168c86-2c66-40cb-8df5-dd33ede262a6,851c5d01-0e2e-4fcf-a5d1-f85c33ef98dd,0.0
01168c86-2c66-40cb-8df5-dd33ede262a6,d467e16f-6174-4e2a-b442-702f9a4b8c3e,0.0
01168c86-2c66-40cb-8df5-dd33ede262a6,6866a3d7-e31d-4b83-b378-ba0be4ccb029,0.0
01168c86-2c66-40cb-8df5-dd33ede262a6,1ad8c430-5fa7-4456-adb3-bf091044e7f0,0.0
01168c86-2c66-40cb-8df5-dd33ede262a6,fad0e840-f61a-427d-afcf-00abd71faab9,0.0
01168c86-2c66-40cb-8df5-dd33ede262a6,9eca907e-92ab-414a-b793-9d2923509dc5,0.0
